Leaving Group,Count
Br.C-c1:c:c:c(-S(=O)=O):c:c:1.O-B-O,14
C.C-O.N-c,14
Cl.O.C-C.C-C.C-C,14
C-C-C-S(=O)=O,14
Br-[#12].F-C(-F)(-F)-S(-O)(=O)=O,14
O.Cl-c1:c:c(-F):c:c(-c2:c:c(-C=O):n:n:2-c2:c:c:c:n:c:2):c:1,14
[O&-].C-C(-O)=O,14
C-C(-C)(-C)-O-C=O.C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,14
C-C.C-S(=O)=O,14
O-N(-S(=O)-[O&-])-S(=O)(=O)-[O&-],14
C.C-C.O-C(=O)-c:c.[N&-]=[N&+]=N-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,14
O.O.O-C-c1:c:c:c:c:c:1,14
I.C-C(-C)-[#14](-C(-C)-C)-C(-C)-C,14
I.C-C-C-C=O,14
C.O.O.O.[O&-].C-C-O-C-O-C-C.C-C-O-C=O,14
C-[N&+](-C)=c1:c:c:n:c:c:1,14
C.C.C.C-O,14
C=O.O-S(=O)=O,14
Cl.[n&H1]1:c:c:c2:c:c:c:c:c:1:2,14
O.F-C(-F)(-F)-S(-O)(=O)=O,14
C.I.N.C=O,14
C-C-C-N.N-C(=O)-N1-C-c2:c:c:c(-N):c:c:2-C-1,14
C-O-C-C-O-C-C-O-C-C-O-C-C-O-C-C-O,14
C.C.C.C.C.C,14
O.O.n:c1:c:c:c:c:c:1,14
N.F-C(-F)(-F)-C-O,14
C.O.O.O.C-C(=O)-O-[B&H1&-](-O)-O-C(-C)=O,14
Cl.C-C-[#30],14
O=S(=O)-C-c1:c:c:c:c:c:1,14
O.C-C-O.C-C-C-C,14
C.C-O-S(=O)(=O)-c(:c:c):c:c,14
O.C-N(-C)-C=[N&+](-C)-C.n:n:c1:c:c:c:n:c:1,14
C-C-O.C-C-O.C-C-O.C-C-O,14
C-c1:c:c:c(-Cl):c:c:1-Cl.C-c1:c:c:c(-Cl):c:c:1-Cl,14
Cl.O.[O&-]-C-[O&-],14
n.C1-C-N-C-1.c1:c:n:c:n:1,14
Cl.Cl.O.Cl-c1:c:c:c(-c):c(-Cl):c:1.O=[N&+](-[O&-])-c1:c:c:c:n:c:1,14
C-[#14](-C)-C.F-[B&-](-F)-F,14
O.C=O.Cl-c1:c:c:c:c:c:1,14
C.C.Cl.C=O,14
O.C-N-C(-O-n1:n:n:c2:c:c:c:n:c:2:1)=[N&+](-C)-C,14
C.O-S=O,14
[O&-].C-C(-C)(-C)-O-C=O,13
O.c1:c:n:c:n:1,13
O.O.c1:c:c:c(-[P&+](-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,13
Cl.Cl.C-O,13
c1:c:c:n:c:c:1,13
C.[N&+]=[N&-],13
C-O-C.C-C(-C)(-C)-O-C=O,13
Br.C-c1:c:c:c(-S(-O)(=O)=O):c:c:1,13
C.O.O=C-c1:c:c:c:c:c:1,13
C.O.C-N-C(-O-n1:n:n:c2:c:c:c:n:c:2:1)=[N&+](-C)-C,13
O.O.Cl-P(-Cl)=O.C1-C-C-C-C-C-1,13
Br.Cl.C-C1(-C)-O-B-O-C-1(-C)-C,13
F.O.O=C-[O&-],13
C.O.Br-C,13
O.O.c.n,13
O.C-C-C=O,13
Br.Cl.C-C(-C)(-C)-O-C=O,13
C.I.N,13
C.O.c1:c:c:c(-[P&+](-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,13
N.O.O.O,13
C-C(-C)-O.C-C(-C)-O,13
N-N-C-C-O,13
C.Cl.C-C-O-C,13
Cl.O.c.O-C=O,13
N.O-C-C-O,13
C-O-C=O.C-C(-C)(-C)-O,13
F-C(-F)(-F)-S(-O)(=O)=O.C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,13
O.C-C(-O)-S,13
Cl.[n&H1]1:c:c:c(-c2:c:c:c:c:c:2):n:1,13
Cl.C-O-c1:c:c:c(-C):c(-O-C):c:1.O-B-O,13
I.O=C-c1:c:c:c:c:c:1,13
Br.[O&-]-C-[O&-],13
Br.C-c1:c:c:c(-S(=O)=O):c:c:1.C-C1(-C)-O-B-O-C-1(-C)-C,13
O.C-N(-C)-[P&+](-N(-C)-C)-N(-C)-C.n:n:c1:c:c:c:c:c:1,13
C-C(-C)(-C)-O.C-C(-C)(-C)-O-C(-O)=O,13
O=C-C-c1:c:c:c:s:1,13
Cl-c1:c:c:c:c(-C-O):c:1,13
[O&-].O=[N&+](-[O&-])-c1:c:c:c:c:c:1,13
C-C(-C)-C=C,13
Br.O.C-O.O-B-O,13
Br.C.C-C.C-C,13
N.C-O-C,13
Cl.O.[O&-].C-O,13
N.C-c1:c:c:c:c:c:1,13
C-S.C-C-C-C-[#50](-C-C-C-C)-C-C-C-C,13
Br.Br.C.[#29].C=O,13
O.C-C-C-C-N,13
[O&-].C-O-C=O,13
Cl.I.C-C1(-C)-O-B-O-C-1(-C)-C.O-B-O,13
O.C-[N&+](-C)=C-O-n1:n:n:c2:c:c:c:c:c:2:1,13
[O&-].Cl-P(-Cl)(-Cl)-Cl,13
O.C-c1:c:c:c(-S(-O)(=O)=O):c:c:1,13
F-[B&-](-F)-F.F-C(-F)(-F)-S(-O)(=O)=O,13
C.O.C-C-O.C-C(-C)(-C)-O,13
C-C(-C)(-C)-C=O.C-C(-C)(-C)-C=O,13
Br.C-C(-O)=O.C-c1:c:c:c(-[N&+](=O)-[O&-]):c:c:1,13
C.C-C.C=C,13
O.O-C(=O)-c1:c:c:c:c:c:1-C(-O)=O,13
Br-n1:c(=O):[n&H1]:c(=O):n:c:1=O,13
Br.O.O.[O&-].[O&-],13
C.C.Cl.C-C-C.Cl-c:c-[N&+](=O)-[O&-],13
Br.C-C-O-C-C,13
Br.C.C-C-C,13
F.F.F.O.O.O.C-C(-C)(-C)-O-C=O.c:c,13
O.O.[O&-].C-C(-O)=O,13
Br.C.C-C-N-C-C,13
C-C(-C)-c1:c:c:c:c:c:1,13
C-S.O-B-O,13
O.c:c:c:c:n,13
O=C-O-C-c1:c:c:c(-[N&+](=O)-[O&-]):c:c:1,13
I.C-B1-O-B-O-B(-C)-O-1,13
O=[N&+](-[O&-])-c1:c:c:c:c:c:1,13
O.[O&-].C-O.C-O.C-O,13
O.o,13
C-C-O-P(-[O&-])-S-C-C,13
O.O.Cl-P(-Cl)(-Cl)-Cl,13
o.C-C,13
C.O.C-C(-C)-O-C(=O)-N=N-C=O.O-C(=O)-C-c:c:c:c,13
Br.O.C-C-C,13
O-S-[O&-],13
O.O-c1:c:c:c:c:c:1.c1:c:c:c:c:c:1,13
O.C-C.C-C.O-[P&H1](=O)-[O&-],13
O.[O&-].O=[N&+]-[O&-],13
C-O.C-[#14](-C)-C(-C)(-C)-C,13
I.C-C-B-C-C,13
C-C.C-C.C-C-[#14](-C)(-C)-C,13
[#3].C-C(-C)-O,13
Cl.O.C-C-O.C-C-O-C(-C)=O,13
Cl.C-C-C-O,13
C-C-[N&+](-C)(-[O&-])-C-C.C=C-c,13
I.O.O,13
O-c,13
n.C-C-C-N.c1:c:n:c:n:1,13
C-C-C1=N-C-C-C-N-1,13
Br.O.C-C1(-C)-O-B-O-C-1(-C)-C,13
C.I.O.[O&-].[O&-],13
C.N-N,13
C.C.N.C-C-O,13
O.O-n:n:n.c1:c:c:c:c:c:1,13
O.O.Br-C,13
Cl.N.C-C-C-C,13
C.C-O.C-C-O,13
C-C-C.C=O,13
Cl.Cl.O-S(=O)=O,13
Br.Br.O.C-C,13
C.C-Cl,13
O.C-N(-C)-C(-O)=[N&+](-C)-C.c:c:c:n.n:n,13
C.O.S,13
C-O-C.C-O-C.C-O-C,13
C-C.c:c:c:c:c,13
Cl.C-O.C-N-C,13
N-C=S,13
Br.Cl.c.Cl-c1:c:c:c:c:c:1:n:c-C-C(-F)(-F)-F,13
N.[B&H3&-].C=O,13
I.C-O-C,13
O-[#24](-O)=O,13
C.C.N.O.C-[N&+](-C)=C-O-n1:n:n:c2:c:c:c:n:c:2:1,13
Br.C-C=O.C-C=O,13
C.C.C.C.O,13
C.C.C-S(-O)(=O)=O,13
C-C.C-C=O.C-C(-C)(-C)-O-C=O,13
Cl.O.O-B-O,13
Br.C-C-O-C(=O)-c1:c(-O):c:c:c:c:1-C-S(=O)(=O)-c1:c:c:c:c:c:1,13
N.C#N,13
C-C.C-C-C-C-C.Cl-c1:c(-O):c:c(-O):c2:c:1-C-C(=O)-C=C-C=C-[C&*&H1]1-O-[C&*&H1]-1-C-[C&*&H1]-O-C-2=O,13
C.O.C-C.C-C-C,13
C-C=O.C-c1:c:c:c(-S(=O)=O):c:c:1,13
Cl.O.O.O.[O&-],13
N.N-c1:n:c:n:c2:c:1:n:c:n:2-[C&*&H1]1-O-[C&*&H1](-C-O)-[C&*&H1](-O)-[C&*&H1]-1,13
O=C(-n:c:n)-n1:c:c:n:c:1,13
N-C-c1:c:c:c:c:c:1,13
C-C=C.C=C,13
F.F.F.O=C-[O&-],13
C-O-c1:c:c:c(-C):c:c:1.C-C(-C)-C,13
C-c1:c:n:c(=O):[n&H1]:c:1=O,13
C-c1:c:c:c(-F):c:c:1,13
C-C=O.C-C=O.C-C=O.C-C=O.C-C=O.C-C=O.C-C=O,13
Cl.Cl.Cl.O=C-[O&-],12
O.Cl-c1:c:c:c(-Cl):c(-Cl):c:1,12
C.C.O=C-N=[N&+]=[N&-],12
C-C(=O)-c1:c:c:c:c:c:1,12
C.O.C-C-N=C=N,12
C-C-C-O.C-N-O-C,12
F.C-C-C,12
C.Cl.[O&-],12
Cl.O.C-c1:c:c:c(-S(=O)=O):c:c:1,12
Br-[#12].C-O.C-O,12
N-C-C-O,12
I.C-C.C-C-C-C-[#50](-C-C-C-C)-C-C-C-C,12
O.[#12&+],12
C-S.Cl-S(=O)=O,12
C-O.c1:c:c:c:c:c:1,12
C-C=C(-C(=O)-O-C)-C-c1:c:c:c:c(-[N&+](=O)-[O&-]):c:1,12
Cl.[#3].C-C-C,12
C.Cl.Cl.Cl.Cl,12
O.O.C-C-O-C(-C)=O,12
C.C.C-C-[C&*&H1]1-C-N2-C-C-[C&*&H1]-1-C-[C&*&H1]-2-[C&*&H1](-O-c1:n:n:c(-O-[C&*&H1](-[C&*&H1]2-C-[C&*&H1]3-C-C-N-2-C-[C&*&H1]-3-C-C)-c2:c:c:n:c3:c:c:c(-O-C):c:c:2:3):c2:c:c:c:c:c:1:2)-c1:c:c:n:c2:c:c:c:c:c:1:2.C-C=C,12
Cl.O=S(=O)-C-c1:c:c:c:c:c:1,12
C-C=C.O-c1:c:c:c:c:c:1.c:c:c,12
C-O-c1:c:c:c(-N2-C-[C&*&H1](-C)-O-C-2=O):c:c:1,12
N-c1:c:c:c:c:c:1.c1:c:n:o:c:1,12
Br.C-C(-C)-C.O-B-O,12
Cl.O.O.C-C,12
O=C(-O-O-C-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,12
N.O.O.[O&-],12
C.C.N.S.C-O.C-O,12
O.[O&-].C-c,12
O-C-c,12
C-[#14](-C)-C.C-c1:c:c:c(-S(=O)=O):c:c:1,12
C-O.C-C(-C)-C,12
O.Cl-c1:c:c:c:c:c:1,12
F.C-[#14](-C)-C(-C)(-C)-C,12
C.C.C.F,12
N.O.c:c:c:c:c,12
Br.C-O-C-C-[#14](-C)(-C)-C.C-C1(-C)-O-B-O-C-1(-C)-C,12
O.C-C(-C)(-C)-O-C=O.F-C(-F)(-F)-C=O,12
Cl.Cl.Cl.Cl.C-O,12
O.[O&-].Cl-C=O,12
C-C-I,12
C-c1:c:c:c(-S(=O)(=O)-N-N):c:c:1,12
Cl.N.C-C,12
[O&-].C=O,12
O.C-O-C-C-[#14](-C)(-C)-C.C-C(-C)(-C)-O.O-C=O,12
C.N.O.O,12
O=C-C1-C-C-1,12
Cl.C-[#14](-C)-C(-C)(-C)-C.C-[#14](-C)-C(-C)(-C)-C,12
Cl.Cl-C=O.O-C=O,12
C.n,12
C-C-[N&+]-C,12
N.O.F-c1:c:c:c:c:c:1,12
O-S(=O)=O.O=[N&+]-[O&-],12
C.C-C.C-C.C#N,12
C-C-O.C-[C&*]12-C-C-C-C-C-1-C(=C)-C-[C&*&H1]1-[C&*&H1]-2-C-C-[C&*]2(-C)-C(=O)-C-C-[C&*&H1]-1-2.O-C-C-O,12
C-O.C-O.C-c1:c:c:c(-S(=O)=O):c:c:1,12
O.O-[P&+](-N1-C-C-C-C-1)(-N1-C-C-C-C-1)-N1-C-C-C-C-1.n:n:c1:c:c:c:c:c:1,12
I.C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,12
C-O-c1:c:c:c(-C2(-C#N)-C-C-2):c:c:1,12
C-[#14](-C)-C.O-S(=O)=O,12
Cl.O.Cl-C-Cl,12
Cl.[n&H1]:c:c:n,12
C-c1:c:c:c:c:c:1.C-C1(-C)-C-N(-Cl)-C(=O)-N-1-Cl,12
C.C.c1:c:c:c:c:c:1,12
[#3].C-C.C-O-C=O,12
I.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,12
Cl.O-c,12
C-c1:c:c:c:c:c:1.[O&-]-[I&+3](-[O&-])-[O&-],12
C-C-O-C-C(-C)-C,12
C.C.O.C-N,12
Br.Br.C-O,12
Br.C-c1:c:c:c:c(-O-c2:c:c:c:c:c:2):c:1,12
F.C-C(-C)-C,12
O.C-c1:c:c:c(-c2:c:n:n(-C):c:2):c(-C=O):c:1,12
C.Cl.Cl.C-C-C-O-O,12
F.C-C-O-C-C,12
C.F-C(-F)(-F)-S(-O)(=O)=O.O-B-O,12
C-C.C-C.C-C=O,12
Cl.F.N-C-N,12
N.c:c:c:c:c,12
c.Br-C,12
C-C(-C)(-C)-O-C=O.O-c1:c:c:c(-[N&+](=O)-[O&-]):c:c:1,12
[#30&+],12
C-C-O.C-C(-C)-C,12
C-O-S(=O)=O,12
O.C-N(-C)-C(-O)=[N&+](-C)-C.c:c:c:c:c:n:n,12
C.[O&-].[O&-],12
N.O.C-[B&H3&-],12
C-N(-C)-C.C#N,12
S.[O&-].C-S.Cl-c(:c):c:c(-C(=O)-O-O):c,12
Br.Cl.C-C1(-C)-O-B-O-C-1(-C)-C.O-B-O,12
Br.Cl.O.[O&-],12
O.O.O=c,12
C-C-O-C.C=O.c1:c:c:c(-P(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,12
O.O.c1:c:c:c2:n:n:n:c:2:c:1,12
O-O-C-c1:c:c:c:c:c:1,12
C.O.[O&-].C-O,12
C.O.C-C-O-C=O,12
S.C-O,12
O.O-n(:c):n,12
Br.O-B(-O)-c1:c:c:c:c:c:1,12
C.C-C-O-C-c1:c:c:c:n:c:1-N-C-C(-C-C)-C-C,12
C.O.[O&-].C-C,12
O.C-C-C.C1-C-C-N(-[P&+](-O-n2:n:n:c3:c:c:c:c:c:3:2)-N2-C-C-C-C-2)-C-1,12
C-C-C-C.N=C=N-C1-C-C-C-C-C-1,12
Br.O.C-C.C-C-O-C=O,12
C-C=O.C-[#14](-C)-C,12
[O&-].C-O,12
C-O.C-O-C=O,12
O.N=C(-C#N)-c1:c:c:c:c:c:1,12
C.N.C-C-O,12
C-O-C-C-[#14](-C)(-C)-C.C-C(-C)-C,12
C=S,12
O-C-C12-C-C3-C-C(-C-C(-O)(-C-3)-C-1)-C-2,12
Cl.O.C-C-O-C-C,12
Br.C.c:c:c:c,12
C-I,12
C.C.I.N.O,12
C-C-O-P(=O)-O-C-C,12
C.Cl.C-N,12
C.C-C.C-O,12
C-O.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,12
C.I.C-C=O,12
Br.O.O.C-C(-C)(-C)-C=O,12
[O&-].c1:c:c:c:c:c:1,12
C.Cl.N,12
Br.C-N(-C)-C=O,12
O.Br-C-C,12
Cl.Cl.C-C-C-C,12
Cl.C-O-c1:c:c:c(-C):c:c:1.O-B-O,12
N.Br-C.C-[#14](-C)-C,12
C.Cl-S(=O)=O,12
Br.C.O.O-B-O,12
N.c:c,12
C-[#14](-C)-C.C#N,12
O.c.C-N(-C)-C(-O)=[N&+](-C)-C.n:n,11
O.O.O.[O&-].C-C,11
C.N.O-N=O,11
Cl.C-O-C-C-O,11
Br.Br.O.[O&-],11
O.C-C(-C)-c1:c:c:c:c(-C(-C)-C):c:1-C-C=O,11
Cl.C-C-O.C-C-O,11
C.C.O.C-O,11
Br.Br.O-S(=O)=O,11
C.O.O.N-c1:c:c:c:c:c:1.c:n:c1:c:s:c:c:1-c1:c:c:c:c:c:1,11
O=[#24](=O)-O-[#24](=O)(=O)-[O&-],11
O.C-C-C-C.C#N,11
N.O.c,11
C-C-O.N#C-c,11
O.C-C.C-Cl.C-C-O,11
C.Cl-c1:c:c:c:c(-C-O-O):c:1,11
C-C-C-C.O=[N&+]-[O&-],11
C-N1-C-c2:c(-c3:c:n:n(-C-C-C-O):c:3):c:c:c(-N):c:2-C-1=O,11
N.C=O,11
C.C-C-[C&*&H1]1-C-N2-C-C-[C&*&H1]-1-C-[C&*&H1]-2-[C&*&H1](-O-c1:n:n:c(-O-[C&*&H1](-[C&*&H1]2-C-[C&*&H1]3-C-C-N-2-C-[C&*&H1]-3-C-C)-c2:c:c:n:c3:c:c:c(-O-C):c:c:2:3):c2:c:c:c:c:c:1:2)-c1:c:c:n:c2:c:c:c:c:c:1:2.C-[#14](-C)-C(-C)(-C)-C,11
Cl.Cl.[O&-],11
[O&-].C-c:c:c:c:c-C,11
C-C(-C)(-C)-[#14](-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.C-C(-C)(-C)-[#14](-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,11
C-C(-C)(-C)-O-C=O.C-C(-C)(-C)-O-C=O.C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,11
Cl.N.O.[O&-],11
O.O.C-O-C-C-[#14](-C)(-C)-C.C-O-C-C-[#14](-C)(-C)-C,11
F-C(-F)(-F)-O,11
C-c1:c:c:c:c(-C(-O)=O):c:1.C-n1:c:c:c:n:1,11
c:n.c1:c:n:c:n:1,11
C-C(-C)-[O&-].C=O.c1:c:c:c(-[P&+](-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,11
Cl-S(=O)(=O)-c(:c):c,11
C.Cl.O.O-C=O,11
Br-[#12].S-c1:c:c:c:c:n:1,11
O-C(=O)-C-C(-C-C(-O)=O)-C(-O)=O,11
Cl.C-C(-C)(-C)-O-C=O.C1-C-C-O-C-C-1,11
C-C(-C)-C.C-C(-C)-C.C-C(-C)-C.C-C(-C)-C,11
O.C-c1:c:c:c(-N):c:c:1,11
O.c.O-n:n,11
C.O.C-C-O-P(=O)-O-C-C,11
Cl.C-O-S(-O)(=O)=O,11
C.F.O.[O&-].[O&-],11
C-[#14](-C)-C.C-[#14](-C)-C(-C)(-C)-C,11
I.C-C-[#14](-C-C)-C-C,11
O.C-C(-C)-C.C-C(-C)(-C)-O,11
Br.c:c:c,11
C-c1:c:c:c(-[N&+](=O)-[O&-]):c:c:1.O=C-O-C-c1:c:c:c(-[N&+](=O)-[O&-]):c:c:1.O=C-O-C-c1:c:c:c(-[N&+](=O)-[O&-]):c:c:1,11
C-C-O.N-C=O,11
C-C(=O)-O-I1(-O-C=O)(-O-C(-C)=O)-O-C(=O)-c2:c:c:c:c:c:2-1,11
O.C=C-C-O-C=O,11
Br.C.Cl.O.O,11
O.C-c1:c:c:c:c:c:1.C-C(-C)(-C)-O-C=O,11
O.C-C.C-C=O.C-C=O,11
C-O.C-O.C-C-N,11
Cl.O.O=C-c1:c:c:c:c:c:1-C=O,11
Cl.C-C.C-C-C,11
O=C(-n(:c):c:n)-n1:c:c:n:c:1,11
C.C.I.C-C-N-C-C,11
O.O=C(-c:n:c:c)-c1:[n&H1]:c:c:n:1,11
C.O.O.O-C(=O)-C-C=O,11
F.[#3],11
S-c1:c:[n&H1]:n:c:1-c1:c:c:c:n:c:1,11
O.O.N-S(=O)=O,11
Cl.O.Cl-P(-Cl)=O.O-c,11
[#3].C-C-O,11
C.O.Cl-C=O,11
N.O.C-C=O,11
C-C(-C)(-C)-O-C=O.O-S(=O)=O,11
C.C.N.O.C-[N&+](-C)=C-O-n1:n:n:c2:c:c:c:c:c:2:1,11
Br-C.C-C-O-C,11
O-C=O.[N&-]=[N&+]=N-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,11
C.N.C-C(-C)(-C)-O-C=O.N-S(=O)=O,11
O.O=P(-[O&-])-[O&-],11
C.I.C-C,11
Br.O-S(=O)=O,11
Cl-[#24](=O)-[O&-],11
Br.C.C.C.[#3],11
C-C(-C)(-C)-O.O=C-O-c1:c:c:c(-[N&+](=O)-[O&-]):c:c:1,11
F.I-c1:c(-c2:c:c:c:c:c:2):o:c2:c:c:c:c:c:2:c:1=O,11
O.O.C-C(-C)(-C)-O.O-C=O,11
O.C-[#14](-C)-C(-C)(-C)-C.C-C(-C)(-C)-O-C=O,11
Br.C.C-C-O-C,11
O.C-C(-C)(-C)-O-C=O.C-C(-C)(-C)-O-C=O.C-C(-C)(-C)-O-C=O,11
I.C-C1(-C)-C-B-O-C-1(-C)-C,11
Cl.C-C-N,11
S.Cl-C-C-O,11
F.C-C(-C)(-C)-O-C=O.C1-C-C-O-C-C-1,11
N.C-O-c1:c:c:c:c:c:1-F,11
C-C.C-C-O-C-O-C-C,11
O.C-C(-C)(-C)-O-C=O.O=C1-C-C-C(=O)-N-1,11
O.O.c.n:n,11
O.Cl-c.O-C-c1:c:c:c:c:c:1,11
O.C-O-C=O.C-C(-C)-C,11
C-C1(-C)-C-C2(-C-C-2)-O-c2:c(-C3-C-C-3):c:c(-C#C):c:c:2-1,11
Br-[#12].C#N,11
N.N.O,11
O.C-O-C(=O)-C(-C)(-C)-C,11
I.[#3],11
O.[P&H3&+]-C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.c:c:c:c:c,11
O.Br-C.C-C-O,11
Br.C-C-O-P(=O)-O-C-C,11
c:c:c:n:c,11
O.C-C-O-P(-Cl)=O,11
N.[B&H3&-].O-C=O,11
O.O.C-C(-C)(-C)-O.C-C(-C)(-C)-O,11
F.C-C-O-C(=O)-C(=O)-C-c1:c:c:c:c:c:1,11
C-C-C.C-C-C.C=O,11
O.C-N-C.C-N(-C)-C,11
C.C-C.C-C.C-C-O-C-Cl.O-C=O,11
Br.I.F-C(-F)(-F)-C=O,11
O-C-O-C-O,11
C.Cl.Br-[#12],11
Br.[#3].C-O.C-N-O-C.C-c1:c:c:c:c:c:1,11
Cl.N.C-C-O.C-C=O.O=S1-C-C-C-C-1,11
O.O.O.C-C-O,11
C.O.O.O-C-c1:c:c:c:c:c:1,11
n.C-O.C-C-C-N-C.C-O-c:c,11
C-O-C-C-[#14](-C)(-C)-C.C-c1:c:c:c(-S(=O)=O):c:c:1,11
I.C-O-C-C-[#14](-C)(-C)-C,11
Br.C.c:c:c:c:c,11
O=S-[O&-].O=C1-N-[C&*&H1](-C-c2:c:c:c:c:c:2)-C-O-1,11
O.[O&-].C-O-C(-O)-N(-C)-C,11
Br.O-C-[O&-],11
N.O.c1:c:c:c:c:c:1,11
I.C-C(-C)-C(-C)-C.C-C1(-C)-O-B-O-C-1(-C)-C,11
O=S(=S)-[O&-],11
Cl.C1-C-O-C-C-N-1,11
Br.C-O.C-O-C-O.C-[#14](-C)-C(-C)(-C)-C,11
C.Cl.c:c:c:c:c,11
C-c1:c:c:c(-S(-O)=O):c:c:1.c:c:c:c:c,11
N.C-O-c1:c:c:c:c:c:1-O-C.C-C(-O)=O,11
O.C-O-C-C-O-C,11
C-O.O-S(=O)=O,11
C-S(=O)=O.C-S(=O)=O,11
Br.C-C(-C)-[#14](-C(-C)-C)-C(-C)-C.C-C1(-C)-O-B-O-C-1(-C)-C,11
O.C-S.Cl-c(:c):c:c(-C(=O)-O-O):c,11
C-C-C.C-C-C-C-[N&+](-C-C-C-C)-C-C-C-C,11
O.C-C.O=C-c1:c:c:c:c:c:1,11
C.C-C-C-C-C,11
N-c1:c:c:c(-C#N):c2:c:1-C-C-C-C-2,11
C.O.O.O-C=O,11
C.O.c1:c:c:c(-P(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,11
C.Cl.C-C-C,11
O.O=P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.[N&+]=[N&-],11
Br.C1-C-C-N-C-1,11
Br.c1:c:c:n:c:c:1,11
C.O.C-Cl,11
C-C.O-C=O,11
S-C-C-C-S,11
Br.C-C(-C)(-C)-O-C=O.C-C(-C)(-C)-O-C=O.C-C1(-C)-O-B-O-C-1(-C)-C,11
Cl.Cl.C-C.C-C-C.C-C-C,11
Br.C.Cl.Cl,11
O.[O&-].c1:c:c:c2:n:n:n:c:2:c:1,11
C-O-[C&*&H1](-C=O)-c1:c:c:c:c:c:1,11
C.C.O.C-N(-C)-C=[N&+]1-N=[N&+](-[O&-])-c2:n:c:c:c:c:2-1,11
C-C(-C)(-C)-O-C(-O)=O,11
O.C-C.C-[#14](-C)-C,11
O.Br-c1:c:c:c(-S(=O)=O):c:c:1,11
Br.O.c:c,11
O.C-O.C-C-O,11
C-n1:c:c(-c2:c:c:c(-F):c(-C(-F)(-F)-F):c:2):n:c:1-C1-C-C-N(-c2:n:c:n:c(-N):c:2-C#N)-C-C-1,11
Cl.I.C-O-C=O,11
C.N=C=O,11
C-C-N.c:n.c1:c:n:c:n:1,11
C.O.c,10
Br.C-C.C-C.O-B-O,10
C.C.C.O.C-C,10
O.C-C-C-N,10
O-C-C-C-O,10
C.C-O-S(-O)(=O)=O,10
C.F-C(-F)(-F)-S(=O)=O,10
O.C-C(-C)(-C)-O-C=O.[N&+]=[N&-],10
C.O.C-c1:c:c:c:c:c:1.C-C(-C)(-C)-O,10
C.C.[#3],10
Br.N.C-C,10
I.O.C-C-O,10
C.Cl.c:c:c:c,10
Cl.O.C-C(-C)(-C)-O.C=O,10
Br.C-C1(-C)-C-B-C-C-1(-C)-C,10
Cl.O.C-Cl.C-C(-C)(-C)-O,10
F-C(-F)(-F)-c:c:c:c:c.C1-C-C-N-C-C-1,10
Cl.O.C-C-C-O,10
Br.O.C-[#14](-C)-C,10
C.Cl.O.C-C-C,10
C-O-C-C-[#14](-C)(-C)-C.C-[#14](-C)-C(-C)(-C)-C,10
O-S(=O)=O.c:c,10
O.C-C-O.C=O,10
C-[#14](-C)-C(-C)(-C)-C.F-C(-F)(-F)-S(-O)(=O)=O,10
C-O.c:[n&H1]:n,10
C-C=O.Cl-c1:c:c:c:c(-C-O-O):c:1,10
O.[O&-].[O&-].C-C-O,10
C-O-C(-N)=O,10
N.O.C-C(-C)-C,10
Cl.Cl.C-c1:c:c:c:c:c:1,10
C-c1:c:c:c(-S(-O)=O):c:c:1.c:c:c:c,10
Cl.Cl.O.[O&-].[O&-],10
C-c1:c:c:c:c:c:1.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,10
N-C(=O)-c1:c:c:c:c:c:1,10
C-C-O.C=C,10
C-N(-C)-C-C-C-N=C=N,10
C.C.C.Cl.C-C(=C)-B(-O)-O,10
C.C-C=C,10
Cl.C1-C-C-O-C-C-1.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,10
Cl-N-C=O,10
Cl.C-C(-C)-[O&-],10
C-O-C.C-O-C.C-O-C.C-O-C,10
