Leaving Group,Count
Cl.I.O.C-C-[C&*&H1](-O)-[C&*&H1]-C(=O)-N-O-C-c1:c:c:c:c:c:1.C-C(-C)-N(-C)-C(-C)-C.F-C(-F)(-F)-O,1
C.C-C(-C)=O,1
N.O.O.O.C-O.C-O.N-c1:n:c:n:c:c:1:n:c.O-[C&*&H1](-C-S)-[C&*&H1]-C-S.O-P(-O)(=O)-O-P(-O)(=O)-O-P(-O)(-O)=O,1
C-O-c1:c:c:c(-F):c:c:1-C=O,1
Cl-C=O.Cl-c:c:c:c(-Cl):c,1
C.Cl.C-C-O.C-C-N-C(-C)-C.C-O-c(:c):c:c,1
I.O.[O&-].C-O-C=O,1
C.O.C-C.C-C.C-C-N-C(-C)-C.C-O-P(-O)=O,1
I.C-c1:c:c:c:n:c:1,1
Cl.C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C(=O)-O-C-C(-O)-C-O-C(=O)-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C,1
[O&-].C-Cl.C-C=O,1
C-N.C-[n&+](:c):c,1
O.O.C=C-N1-C-C-C-C-C-1,1
F-c1:c:c:c:c(-C-O):c:1,1
C.C.C-C-C-N.N-C=O,1
F-C(-F)(-F)-S(-O)(=O)=O.c:c:c:c:c.P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
Br-[#12].C-N-O-C.O=C-O-C-c1:c:c:c:c:c:1,1
C.O=S(=O)(-N-S(=O)(=O)-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
O.O.[O&-].C-S(=O)=O,1
C.C-N-C(=O)-c:c-N.O-C-C-C-n1:c:c(-c(:c):c:c):c:n:1,1
Cl-c:c.O=S=O.C1-C-O-C-C-N-1,1
C.O.C-O.C-O-N(-C)-C(=O)-[C&*&H1](-C)-N.C-O-c1:c:c:c:c:c:1,1
F.O.O.C-C(-C)(-C)-O-C(-N)=O.I-c1:c:c:c:c(:c:n):c:1,1
C-C(-C)(-C)-O-C(-N)=O.C1-C-[C&*&H1]-C-N-1,1
O.Br-[#12].C-C-C-C.C=O.c:c:c,1
F.F-C(-F)(-F)-S(-O)(=O)=O.O-B-O,1
N.O.O.C-C-C.C-N-C,1
F-C(-F)(-F)-c1:c:c:c(-C=C-C=O):c:c:1,1
Cl.Cl.O.Cl-c:c:c.c:c,1
C-C.C-O.C-O.C-C-C(-C)-O.N=C=O.c:c:c:c,1
C-O-C-C-[#14](-C)(-C)-C.C-C(-C)(-C)-O.O-C=O,1
C.C=C-c1:c:c:c:c2:c:1:c:c:n:2-S(=O)(=O)-c:c:c:c.c:c,1
Cl.N-c1:c:c:n:c:n:1,1
C.C.O.C-C#N.C-C(-O)=O.C=O,1
C-N.C-N.C-C-O,1
C-C(-C)(-C)-O-C(=O)-C1-C-C-1,1
O.O.O.C-C-O.C-C(-C)-C,1
C.C.C.C-C=O.C-O-C-[P&+](-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.c:c:c,1
C-[#14](-C)(-C)-O-S(=O)(=O)-C(-F)-F,1
O=C1-C-C-C-O-1,1
Cl.O-c:c.c:c:c:n,1
C-O-C-C-[#14](-C)(-C)-C.C-O-C-C-[#14](-C)(-C)-C.C-C(-C)(-C)-O-C=O.C-C(-C)(-C)-O-C=O,1
C.C-O-S(-C)(=O)=O,1
[C&-].C-C-O.C-N(-C)-C,1
N.C-c1:c:n:c2:[n&H1]:c3:c:c(-C#N):c:c:c:3:c:2:c:1,1
C.Cl.c.C-n:c:n,1
Br.Cl.Cl-c(:n):n,1
Br-C-C.C-C-N1-C-C-N(-c2:c:c:c:c:n:2)-C-C-1,1
Br.C-C=O.O=C-c1:c:c:c:c:c:1,1
C.C-C=O.C-C=O.C-C=O.O=C-O-C-C1-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2-1,1
O-C(=O)-C-C1-O-C-C-c2:c-1:[n&H1]:c1:c:c:c:c:c:2:1,1
Br.C-C(-C)-C.[#14&H1](-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
F.O.[O&-].[O&-].N-C-C-c:c,1
N-C-c1:c:c:c:c:c:1-c1:c:c:c:c:c:1-C(=O)-N-C-C-c1:c:c:c:c:n:1,1
Br-C.Br-c1:c:c:c:c2:c:c(-O-C):c:c:c:1:2,1
Cl.O.Cl-c:c,1
C-C-C-C-C-C-C-C/C=C\C-C-C-C-C-C-C-C(-O)=O.C-C-C-C-C-C-C-C/C=C\C-C-C-C-C-C-C-C(=O)-O-C,1
C.O.C-C.C-C-O.C-C-O.C-C-C-C,1
C.C.Cl.O.O.O.O.C=O,1
C.O.O.n.C-C-n:n:c.C-N-C(=O)-c1:c:c:c:c(-C(=O)-N-C-c2:c:c:c(-C):c(-c3:c:c:c:c(-C-N4-C-C-N(-C(=O)-[O&-])-C(-C(-C)(-C)-C)-C-4):c:3):c:2):n:1.C-[N&+](-C)=C-O-n1:n:n:c2:c:c:c:c:c:2:1.C-C(-C)(-C)-O.N-C-c(:c):c:c:c.N-C1-C-C-O-C-C-1.c:c,1
[O&-].[O&-].[O&-].C-C.C-C-C-C.C-C-C-C,1
Cl.S.C-C-O.c:c,1
O.C=C-C-N(-C1-C-C-C-C-C-1)-C(=O)-c1:c:c:c:c:c:1-F.O=[N&+]-[O&-],1
Br.C.Cl.C-C.C-C,1
O.O.O.[O&-].Br-C.C-N.C-O-N.C-O-C(=O)-C(-C)(-C)-C.N-c(:n):s,1
O.C-N-C.C-N-C.C-C(-O)=O,1
[#50&H3].F-C(-F)(-F)-S(-O)(=O)=O,1
N.Br-[#12].C-C-C1(-C)-O-C-C-O-1,1
Cl.Br-[#12].Cl-[#12].F-C(-F)(-F)-S(-O)(=O)=O,1
O.C-C.C-O-c(:c):c,1
Cl.C-C-S.C-C=O.O=C-c1:c:c:c:c:c:1.O=C-c1:c:c:c:c:c:1.O=C-c1:c:c:c:c:c:1,1
C.Cl.C-C.C-C.O=[N&+]-[O&-],1
O.F-S(-F)-C-C(-N)-N,1
I.C-C-C=C.O-C=O.O=C-[C&*&H1]1-C-C=C-[C&*&H1]-C-1,1
Br.C.C.c:c,1
I.C-n:n:c(-c1:c:c:c(-C#N):c:c:1):c:c(-Cl):c(-c1:c:c:c:c:c:1):n,1
C-C(-C(-C)-c1:c:c(-F):c:c(-C#N):c:1)-c1:c:c:c(-Cl):c:c:1,1
O-C(-O)-C=O,1
O.O.F-C(-F)(-F)-c,1
C-O-C(=O)-c(:n):c:[n&H1].C-C(-C)(-C)-N.N-C-C(-O)-C-O,1
F.F.F.F.O.O.C-C.C-C-O-C(=O)/N=N.C-O-C-c1:c:c:c:c:c:1-C1(-F)-C(-O)-C=C-C(-O)=C-1-F.c:c:c(-P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1):c:c,1
Br-[#12].C-O.C-C-C,1
c.C-C-O-P(=O)-O-C-C.C-C-O-P(-C)(=O)-O-C-C,1
O.Cl-P(-Cl)=O.O-C=O,1
C.Cl.Cl.C-C-C=O,1
C.C-[C&*&H1]1-O-[C&*&H1](-O-c2:c:c:c:c:c:2)-[C&*&H1](-O)-[C&*&H1](-O)-[C&*&H1]-1-O,1
Br.C.Cl.C-C.C-C.C-C-O,1
C-O-C-c1:c(-[#14](-c2:c:c:c:c:c:2)(-c2:c:c:c:c:c:2)-C(-C)(-C)-C):c:c:c2:c:c:c:c:c:1:2.C1-C2-C-C3-C-C-1-C-[C&-](-C-2)-C-3,1
Br.Br.Br-C-C-C-C-O-c1:c:c:c:c:c:1-N(-C)-C(=O)-c1:c:c:c:c:c:1.C-c1:c:c:c(-c2:c:c:c:c:c:2-C(-N)=O):c:c:1,1
C.O.O.C-S(=O)(=O)-c:c:c,1
C.C-C#C-C-O,1
C.C.N.C-c:c1:c-C(-C)(-C)-C-O-1.c:c:c.c:c:c.c1:c:c:c:c:c:1,1
O.O.[O&-].C-c1:c:c:c:c:c:1.O-C=O,1
Cl.O.F-c1:c:c(-F):c(-F):c(-F):c:1-F,1
O.s.C-C.O-C(=O)-c:c,1
C.C.C.C.C-[#3].C-C(-C)-O,1
Br.N.Br-c1:c:n:c2:c(:c:1):c(-c1:c:c:c3:[n&H1]:c:c:c:3:c:1):c:n:2-S(=O)-c1:c:c:c(-C):c:c:1.C-c1:c:c:c(-S(=O)=O):c:c:1.C-C1(-C)-O-B-O-C-1(-C)-C,1
O.O.O.O.O.C-C-O.n:c:s.n:c:s,1
C-O.C-[#14](-C)-C-[#3],1
O.C-N-C.C-[#14](-C)-C(-C)(-C)-C.Cl-P(-Cl)=O,1
F.O.O.C=O,1
C-C.C-O.C-C-N.C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1,1
C.O.C-C-O.O=S(=O)-N-C1-C-C-1,1
C.Cl.Cl.C-C(-O)=O.C-C(-O)=O.O-C=O,1
[#3].Br-C-C=O.C-C,1
[#1].C-C-O,1
Cl-c(:c):c:c:c.I-c,1
C-C.C-n1:c:c:c2:c:c:c(-C(=O)-[O&-]):c:c:2:1,1
O.C-C-c1:c:c:c:c:c:1-C-Cl,1
O.C-N-C-c1:c:c:c:c(:[n&H1]):c:1,1
C-C-N1-C-C-N-C-C-1.C-C(-C)-C#C,1
F-C(-F)(-F)-C=O.c1:c:c:c:c:c:1,1
C-O-C-C-[#14](-C)(-C)-C.C-O-C-C-[#14](-C)(-C)-C.C-C(-C)-C.C-C(-C)(-C)-O-C=O,1
O.O.C-C-N=C=N.c:c:c:n.n:n,1
C.O.C-O.Cl-c(:c):n.O-C(=O)-[O&-],1
C-C#N.Cl-C-Cl,1
c.C-C#C.C=C,1
C-C.C-O-c1:c:c:c(-C):c(-O-C):c:1,1
O.O.C-C.C-c1:c:c:c:c:c:1-Cl.Cl-c1:c:c:c:c:c:1-C-N1-C-C-N(-C-C-c2:c:c:c:c:c:2)-C-C-1,1
C-C-C1=N-C-C-C-N-1.C-C=O,1
C.C.C=O.N-C(=O)-C-O,1
Br.C-C.C-C-C-C.C-O-c1:c:c:c:c(-O-C):c:1-c1:c:c:c:c:c:1-P-C1-C-C-C-C-C-1,1
F.C-C(=O)-c1:c:c(-O):c:c:c:1-O,1
C.C-C-O.O=[N&+]-[O&-].c1:c:c:c:c:c:1,1
Cl.F.Br-c1:c:c:c(-O-C):c:c:1-c1:c:c:c2:c:c(-c:n:c:c:c(-C(=O)-O-C):c:c):c:c:c:2:n:1.C1-C-C-C-C-C-1,1
O.O.C-S-C=N,1
O.O.Br-C-c1:c:c:c(-F):c:c:1.C-C-C-N.C-N-C,1
F.F.C-C(-C)(-C)-[#14](-C)(-C)-O.O=C-[O&-],1
Cl.C-C.C-C-C-C-C-C(-Cl)=O,1
Cl.n.C-N.c:c:c:c:n,1
Cl.Cl.O.C-C.C-C-O-C(=O)-N=N.c:c:c.P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
Br.C=O.O=S(=O)-c1:c:c:c:c:c:1,1
C.C.O.C-C-O-P(=O)-O-C-C.c:c:c:c:c,1
O.O.O.O.Br-[#12].S-c1:c:c:c:c:c:1.c1:c:c:c:c:c:1,1
Br-C-C-C-C.C-Cl,1
O.C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.c1:c:c:c:c:c:1,1
C-C=O.C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1,1
O.C-C.C-C.C-N(-C)-[P&+](-N(-C)-C)(-N(-C)-C)-n(:c:c:c:c:c):n:n.N-C-c:c,1
N#C-C-c:c,1
Br.O-C=O.c:c1:c:c:c:c:c:1,1
O.O.C-C-N.C-N-C(-O-n1:n:n:c2:c:c:c:n:c:2:1)=[N&+](-C)-C,1
O.C-C-O-C(=O)/N=N/C(=O)-O-C.C-C(-C)-C.c:c:c.P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
Cl.C-C(-C)(-C)-O-C(=O)-[C&*&H1]1-C-C-[C&*&H1](-N-S(=O)(=O)-c(:c):c)-C-C-1.Cl-c:n:c,1
C.C-C-O-C(-C)=O.C-C=C,1
F.F.O.C-C(-C)(-C)-O.O-C=O,1
Br.Cl.[#12],1
C-C-C.C-[#14](-C)-I,1
[O&-].C-N-C=O.C-O-S(=O)(=O)-c1:c:c:c(-C):c:c:1,1
Cl.O.O.F-c1:c:c:c:c(-C-S-c2:n:c:c:c(-N-S(=O)(=O)-N3-C-C-C-3):n:2):c:1-F,1
C-N-C-C-N-C(=O)-c1:c:c:c(-B2-O-C(-C)(-C)-C(-C)(-C)-O-2):c:c:1,1
C.C.O.C-N.C-C-N-C-C,1
C.C-C(-C)(-C-N)-C(-O)=O,1
Cl.O.[O&-].C-C(-C)-C=O.c:c:n,1
C.C.O.[#3].C-O.C-C-C,1
C-O-N=C(-C(-N)=O)-c1:c:s:c(-N-C=O):n:1.C(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
C.O.C-C-C(-C)=C,1
I.[#50&H3],1
C.C.C.C.C.C.C-C-C-C-C-C-C-C-C-C-C-C-n1:n:n:c(-N):n:1.C-C(-C)-c1:c:c:c:c(-C(-C)-C):c:1-N,1
Cl.O.F-C(-F)(-F)-c:c:c:c:c-C(-O)=O,1
C-O-C(-C)-C-N.Cl-c1:c:c:n:c:n:1,1
O.O.O.C-C.C-C(-C)(-C)-O,1
C.C.N.O=c:o:c=O.c:c:c:c,1
C.O.O.F-C(-F)(-F)-S(-O)(=O)=O.O-B(-O)-c:c:c,1
Br-C-C=C-C(-C)-C.C-O-c1:c:c:c:c:c:1.S-c1:c:c:c:c:c:1,1
C.O.O.O.O.[O&-].C-O.C-C=O,1
Br.C-C-C1=C-N(-C(-C)-C)-C-C-C-1,1
C.C.Cl.F.O-B(-O)-c(:c):c:c,1
C-C(-C)(-C)-O-C=O.N-c1:c:c:c:c:c:1.N-c1:c:c:c(-N):c:c:1.O-B(-O)-c1:c:c:c:c:c:1.c:c1:c:c:c:c:c:1:n,1
C.Cl.N.O.C-C.C-C-O.C-C-S(=O)=O,1
O.[O&-].C-c1:[se]:c(-C(=O)-[O&-]):c:c:1-C,1
C.C.O.C-C-O-C(-C)=O.N#C-c(:c):c:c,1
C-C.C-C.C-C.C-[C&*&H1](-N-C=O)-c1:c:c:c:c:c:1,1
O.C-C.C-O-C(=O)-c:c:c-c1:c:c:c:c:c:1-Cl,1
O.O.O-C-C1-C-O-1,1
C.C-S(=O)(=O)-[O&-].c:c:c:c:c,1
C-N-C.O=C-O-N1-C(=O)-C-C-C-1=O,1
C.O.O.[#3].C-C-C-C.c:c:c,1
C.Cl.[#11],1
C-C(-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,1
C#N.O=[#25](=O)-[O&-],1
Br.C.C-C-C.C-C-N1-C(=O)-C(=O)-c2:c:c:c:c:c:2-1,1
C.Cl.O.O.O.O.S.C-O.C-O-[C&*&H1]1-C-N-[C&*&H1](-C(-O)=O)-C-1.C-C(=O)-S,1
Cl.Cl.C-N-C.C-C(-C)-C.C#N,1
O.O.C=O.N-C1-C-C-c:c(:c)-C-1.c:c,1
Br-c(:c):c.C-N-c(:c):c,1
Br.Br-c(:c):c:n.C-C-C-O-c1:n:c:c:c(=O):n:1-C-C-C,1
C.C.O.C-C-O.C-C-N-C-C,1
Br.C-C.Cl-C(-O)=O.C1-C-C-C-C-C-1.c1:n:c:n:n:1,1
C.C-C.C-C-C.C-C(-C)-N(-C)-C-C-c1:c2:c:c:c:c:c:2:n2:c(-C):n:c(-c3:c:c:c:c:c:3):c:c:1:2,1
C-c1:c:c:c:c:c:1.c1:c:c:c(-C2-c3:c:c:c:c:c:3-c3:c:c:c:c:c:3-2):c:c:1,1
O.C-C/C=C.O=C1-N-[C&*&H1](-c2:c:c:c:c:c:2)-C-O-1,1
Br.C-C-C-C.C-C(-C)(-C)-O-C(=O)-N-C(=N)-c1:c:c:c(-C-N):c:c:1,1
Br.C.F.C-S-c(:c-C(=O)-[O&-]):c(-N-c1:c:c:c:c:c:1):c=O,1
O.S.[O&-].C-[#14](-C)-C(-C)(-C)-C,1
C-C-N-C-C.Cl-C(-Cl)-Cl,1
C.C.O.O.C-C-N.C-C-C-C(=O)-O-C-C.c:c:s:c,1
C-C-O-C(=O)-C-C-C(-F)(-F)-F,1
Cl.N-N-C(=O)-C-c1:c(-c2:c:c:c:c:c:2):n:c2:c:c:c:c:n:1:2.c:c:c:c:n,1
C-c1:c:c:c2:c(:c:1)-O-C-O-2,1
C-C(-C)(-C)-c1:c:c(-C-N-[C&*&H1]2-C-C-C-C-[C&*&H1]-2-N-C-c2:c:c(-C(-C)(-C)-C):c:c(-C(-C)(-C)-C):c:2-O):c:c(-C(-C)(-C)-C):c:1,1
C.C.N.C-S(-O)(=O)=O,1
C.Cl.O.[O&-].Cl-C=O,1
N.O.C-O-C-C-[#14](-C)(-C)-C.c:c:c:n,1
F.O.C-C(-C)-C.N#C-c(:c):c:c:c-O-C1-C-C-N-C-C-1,1
C.C-C-N(-C(=O)-O-C-c1:c:c:c:c:c:1)-C-C.C-S-c1:c:c:c:c:c:1,1
C.C.O.O.O.C-C.C-C-O,1
Cl.Cl.C-O-C=O.C-C(-C)(-C)-O-C=O.F-C(-F)-F,1
O.C-c1:c:c:c:c:c:1.O=C-O-C-C1-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2-1,1
Cl.O.C-O.c:c:c:c:c.P(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
C.C.O.[O&-].C-C-O-C=O,1
Cl.Cl.Cl.[O&-].[O&-].C-C=O.C-C(-O)=O,1
C-O-C(=O)-c1:c:c:c(-C-C2-C=C-c3:c:c:c(-N-C(=O)-C(-F)(-F)-F):c:c:3-2):c:c:1,1
C-C=O.C-C(-C)-C.C-C(-C)-C.C-C(-C)-C.C-C(-C)-C,1
O.C-c1:c:c:c(-S(=O)-[O&-]):c:c:1,1
Cl.Cl-c1:c:c(-[N&+](=O)-[O&-]):c:c:c:1-n1:c:c2:c(-Cl):n:c:c(-F):c:2:n:1,1
I.I.c:c.c:c:c,1
Cl.Cl-C(-Cl)-Cl.N-C(=O)-c1:c:c:c:n:c:1,1
C-C.C-C.C-C.C-C.C-C.C-C.C-C.C-C.C-C-O-C(=O)-C=C,1
O.O.C-C-C.O-C=O.O-C=O,1
O.C-C.O-C(=O)-C-c(:c):c,1
O.C-C.C-O.Cl-[#12],1
C.C.C.C-C-N.C-O-C=O.[n&H1]1:c:c:c:c:1,1
O.C-S.O=S-[O&-],1
Br.O.C-C-C-C.C-N1-C(=O)-C(-O)(-c2:c:c3:c(:c:c:2-O)-O-C-O-3)-c2:c:c:c:c:c:2-1,1
C.F.O.O-C(=O)-c:c(-[N&+](=O)-[O&-]):c:c:c,1
F-C(-F)(-F)-O.N-C-c1:c:c:n:c(-c2:c:c:c:c:c:2):c:1,1
N.O.O.O.C-O.C-O-C=O.C-N(-C)-[P&+](-N(-C)-C)-N(-C)-C.F-[P&-](-F)(-F)(-F)-F.n:n:c1:c:c:c:c:c:1,1
Br-c1:c:c:c(-C-C-C-C(=O)-N-c2:c:c:c(-S(=O)(=O)-C-C):c(-C-N):c:2):c:c:1,1
C.C.C-C-C.C-C-C-C1-N=C(-c2:c:c:c:c:c:2-O-C-C)-N-C-1-c1:c:c:c(-Cl):c:c:1,1
C.O.O.C-C.C-C(=O)-O-[B&H1&-](-O)-O-C(-C)=O.c:n:c.C1-C-C-1,1
O.C-C.C-[C&*&H1](-N)-C=O.c:c:c:c:c,1
I-[#30],1
Br.Br.C-C-[O&-],1
F.O.F-C(-F)-F.c:c:c,1
C-O.C-[#14](-C)-C.F-C(-F)(-F)-C-O,1
O.C-C.C-C-O.C-[P&+](-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,1
I.C-C-C.C#N,1
c.C-C-C.C#C,1
C.C-c1:n:c(-c2:c:c:c(-C(-F)(-F)-F):c:c:2):s:c:1-C.O-c:c:c:c,1
C-C-O-C-C.c:c:c:c:c,1
C.O.[n&H1]1:n:n:c2:c:c:c:c:c:1:2,1
Br.N-C(=O)-c1:c:c:c:c:c:1.N-C(=O)-c1:c:c:c:c:c:1,1
C.O.O.C-C-O.C-C-O.C-C-O.c:n:c1:c:s:c:c:1-c1:c:c:c:c:c:1,1
Br.O.O.C-C(-O)(-C-C(-O)=O)-C(-O)=O,1
C-N(-C)-C.N-C(=O)-O-C-C1-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2-1,1
C.C-C-C-C-C-C-C-C-N-C-C-C-C-C-C-C-C.C-C-C-C-C(-C-C)-C-N(-C-C(-C-C)-C-C)-C-C(-C-C)-C-C-C-C,1
O.C-C(-C)-N-c1:c:c(-C(=O)-[O&-]):n:c(-c2:c:c:c:c(-O):c:2):n:1,1
Br.C-O-c1:c:c:c(-C):c:c:1.[O&-]-P(-[O&-])-[O&-],1
O.O.S.C-C.C-C-O.C-C-N-C-C,1
O.[O&-].C-C-O-P(-C)(=O)-O-C-C,1
C-C-N=C=N.C-C-N(-C)-C.C-N-C.C-[C&*&H1]-C(-O)=O,1
S.o.C-c1:c:c:c(-S(=O)=O):c:c:1,1
C.Cl.O.[O&-].Cl-c(:n):c:c.O=[N&+](-[O&-])-c1:c:c:c:o:1,1
C.O.[#3].C-C(-C)(-C)-O,1
C-N(-C)-C.C-N(-C)-C-C-C-N=C=N,1
O.C-C.C-[#13]-C.[n&H1]:c,1
Br.F.C-O-C.c:c,1
Cl.[O&-].C-N(-C)-C,1
C-S.O=C(-N1-C-C-S-C-1)-[C&*&H1]1-C-[C&*&H1](-N2-C-C-N(-c:n:c:c)-C-C-2)-C-N-1.c:c:c,1
C.O.C-C.C-C-O-C(=O)-c(:c):c:c:n.C-C-N(-C)-C/C=C/C#C-C(-C)(-C)-C,1
C-C-C=C(-C)-C,1
Br.C.C.O.[O&-].[O&-].C-O.C-O-C-C-O.C-C(-C)-O-B-C=C,1
F.F.F.O.O.C-C-C-C-C.Cl-c1:n:c(-N):c2:n:c:n(-[C&*&H1]3-C-[C&*&H1](-N-C(=O)-C4-C-C-C-4)-[C&*&H1](-O)-[C&*&H1]-3-O):c:2:n:1,1
C1-C-C-n2:c:n:c:c:2-C-1,1
F.C-C-N1-C-C-N(-C)-C-C-1.C-O-c(:c):c(-N):c,1
Br.C-C-C-C-[#50](-C-C-C-C)-C-C-C-C.C-C-O-C(-C)=O,1
C-N-C=O.C-C(-C)(-C)-O-C(=O)-N-S(=O)(=O)-O,1
C.C.C.O.C-O.C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-C-N-C(=O)-O-C-C(-N)-C-N.Cl-C-C-C-S(=O)=O,1
N.O.C-C.C-C.C-N-C=O.C-O-C(=O)-C-N.F-C(-F)-F,1
C.O.C-C-O-C-C=P(-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1.c:c,1
C.C.Br-c:c:c(-C-C-O):c:c,1
C-C-O-C-C-O.N#C-c,1
F.F.F.c1:c:c:c:c:c:1,1
O.C-c1:c:c:c(-S(=O)=O):c:c:1.C-c1:c:c:c(-S(=O)=O):c:c:1.C-c1:c:c:c(-S(=O)=O):c:c:1.Cl-C-Cl.N-C-C-C-C-N-C-C-C-N,1
C.C.C-N-O-C,1
O.[O&-].Br-c1:c:c:c:c(:c(-S(=O)(=O)-N2-C-C-O-C-C-2):c-C(=O)-O-C-C):c:1-[N&+](=O)-[O&-].C-C-O,1
C.C-O-c1:c:c:c(-C):c(-O-C):c:1.C-C(-C)-C,1
C.O-S(=O)=O.O-[P&+](-N1-C-C-C-C-1)(-N1-C-C-C-C-1)-N1-C-C-C-C-1.c:c:c:c:c:n:n,1
C.Cl.C-O.C-C-O-C.c:c:c:c:n,1
Br.C.C.C=O.c:c:c:c:c,1
Br.C-C-C-C-O-c1:c:c(-C-N):c:c:c:1-O-C.O=c:[n&H1]:n:c-[N&+](=O)-[O&-],1
Cl.C-C.C-C.C-N,1
N.c.C-C.C-C.C-C.O=c:o:c(=O):[n&H1],1
C-C-C-C-I.c1:c:c:c:c:c:1,1
O.C-N(-C)-C=[N&+](-C)-C.c1:c:n:c2:n:n:n:c:2:c:1,1
C-C(-C)-O-C(=O)-C(-O-C(-F)(-F)-C(-F)(-F)-C(-F)(-F)-F)-C(-F)(-F)-F,1
N=[N&+]=[N&-].O-C-[C&*&H1]1-O-[C&*&H1](-n2:c:c:c(=O):[n&H1]:c:2=O)-C-[C&*&H1]-1,1
c.C-C-S(=O)(=O)-c(:c):c:c:c-C-N,1
Cl.c.N-C(=O)-C-C-C(-N)=O,1
Br.O.[O&-].C-C-C-C.C-N-C.C-S-C=C(-C#N)-C#N.Cl-C-C(-O)=O.O=c,1
Cl.Cl.O.Cl-P(-Cl)=O.O=C-O-c1:c:c:c:c:c:1,1
C-c1:c:c:c:c:c:1.C1-C-C-1,1
O.O.C-N-C.c1:c:n:c:n:1,1
c.C-Cl.C-C-C-C.C#N,1
C.C.C-B-O-B(-C)-O.c:c:c:c:c,1
O.O.c.C-C-C-C-C,1
B-N-c1:c:c:c:c:c:1.c:c:c:c,1
O.O.C-O-C-C-O-C,1
Br.Br.Br.C.C.O.O.Br-c:n.C-C.C-C-N-C(-C)-C.C=O.O=C(-n:c:n)-n1:c:c:n:c:1,1
O.C-N-O-C.Cl-[#12],1
Br.[#12].C-C,1
O.C-O-C-C-[#14](-C)(-C)-C.C-N(-C)-[P&+](-O-n:n:n)(-N(-C)-C)-N(-C)-C.c:n.c:c:c:c,1
C-C.F-C(-F)(-F)-S(-O)(=O)=O.O-B-O.[O&-]-C-[O&-],1
Cl.N.F-C(-F)(-F)-c(:c):c:c.N-C-c:n:n:c-C-O-N1-C(=O)-c2:c:c:c:c:c:2-C-1=O,1
C-O.C-C-C.C-O-C=O.C-C(-C)-O,1
C.F.F.F.N.[O&-].C-C(-C)-C.F-C(-F)(-F)-S(=O)(=O)-O-S(=O)=O,1
Br.C.O.O.O.O.[O&-].C-C(-C)-O,1
O.O.O.O.[O&-].C-C.c:c:c:c:c,1
C.C-C-O-C(=O)-C-C(-O)-C-C(-O)-C=C,1
C-C.C-O-S(-O)(=O)=O,1
Cl.C-C(-N)=O,1
C-C-C.C-C-C-C-[#50]=O.C-[#14](-C)(-C)-N,1
C.C-C-C(-C)=O.c:c,1
C.S.O=C-O-C-c1:c:c:c:c:c:1,1
C.F.F.N.C-C.O-S(=O)(=O)-c(:c):c:c,1
O.C#N.Cl-S=O.O-C-C-O-C(=O)-C-C1-C-C-c(:c:c):c(:c)-C-1.O=C-c1:c:c:c(-C=N-N2-C-C-O-C-C-2):c:c:1,1
C-[C&*&H1](-O)-[C&*&H1]1-C-[C&*&H1](-C2-C-C-2)-O-C-[C&*]-1(-N)-c1:c:c:c(-F):c:c:1-F,1
C.C.C-C.C-C-C.N=C=O,1
C.C.O.C-C.C-N(-C)-[P&+](-O)(-N(-C)-C)-N(-C)-C.C-c1:c:[n&H1]:c:n:1.n:n:c1:c:c:c:c:c:1,1
O.C-O.F-C(-F)(-F)-c1:c:c:c:c(-C(-c2:c:c:c:c:c:2)-n2:c:n:c:n:2):c:1.c:c:c:c:c,1
Br.C.C.C-O-C-C-O,1
c.C-C-C-C-C-O-c1:c:c:n:c:c:1.C-C(-C)(-C)-O-C=O,1
O.C-N(-C)-C.c1:c:n:c:n:1.c1:c:n:c:n:1,1
C-C-C-C-C-C-S=O,1
Cl.c.c:c:c:c(-C1=N-O-[C&*&H1]2-C-N-C-[C&*&H1]-1-2):c,1
C-O.C-C-N-C(-C)-C.N-c1:c:c:c:c:c:1,1
O-C=O.O-N1-C(=O)-C-C-C-1=O,1
