Leaving Group,Count
C-C(-O)=O.C-c1:c:c:c:c(-Cl):c:1,2
O.C-C(-C)-C.c:c:c,2
C.O.C-O.C-[#14](-C)-C(-C)(-C)-C.c1:c:c:c:c:c:1,2
Cl-c1:c:c:c:c:n:1,2
C.C.Cl.O.[O&-].C-O,2
C.C-C-C-C(=O)-C(-O)=O.C-C(-C)=C,2
C-C(-C)(-C)-O-C=O.C-C(-C)(-C)-O-C(-N)=O.c:c:c:n,2
Br.C-N-O-C.C-[#14](-C)-C.C-[#14](-C)-C,2
C.O.C1-C-C-O-C-C-1.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,2
Cl.C-c1:c:c:c:n:c:1,2
N.Br-c1:c:n:c:c(-c2:c:c:c:c(-C(-F)(-F)-F):c:2):c:1-C,2
C.I.Br-c(:c:c):c:c,2
Cl.O.O-C(=O)-c1:c:c:c:c(-N-c:c):c:1,2
F-c1:c:c:c(-n:n):c:c:1,2
Cl.Cl.c.Cl-c1:c:c:c:c:c:1:n:c-C-C(-F)(-F)-F,2
Cl.C-C-C-C-[#50](-C-C-C-C)-C-C-C-C.C-O-c1:c:c:c(-C):c:c:1.C-C(-C)(-C)-O-C=O,2
C-C(=C)-C,2
[O&-].C-C.C-C-N-C(-C)-C,2
C-C1(-C)-O-B(-c2:c:c:c:n:c:2)-O-C-1(-C)-C,2
C.C-C-C#C-C-C-O-S(=O)=O,2
C-n.C=O.Cl-P(-Cl)=O,2
O.O.C-N.C-C-C(=C1-c2:c:c:c:c:c:2-C-C-c2:c:c:c:n:c:2-1)-C.c1:c:c:c:c:c:1,2
C-C(-C)(-C)-O.[N&+]=[N&-],2
C-C-C-C.N-O,2
C-C(-C)-N=C(-N)-O-C(-C)-C,2
C-N-O-C.O=C-c1:c:n:c:s:1,2
Br.C.Cl.C-O-C=O.O-C-C1-c2:c:c:c:c:c:2-c2:c:c:c:c:c:2-1,2
O.C-c1:c:c:c:c:c:1-Cl,2
C.C.F.F.F.O.C-C(-C)(-C)-O-C=O.N-[C&*&H1]1-C-C-[C&*&H1]2-C-N(-c(:n):c:c)-C-[C&*&H1]-1-2,2
C-c1:c:c(-C):c(-C):c(-C):c:1,2
O.C-O-c1:c:c:c(-P-S-P-c2:c:c:c(-O-C):c:c:2):c:c:1,2
n.F-C(-F)(-F)-c1:c:n:c(-N-[C&*]2-C-C-C-[C&*&H1]-2-N):c:n:1,2
C-C(-O)=O.C-N(-C)-C.c:c:c:n,2
C.C.O-C-O-c:c.c:c:c:c:c,2
O.C-O.C-C-O-c1:c:c(-C(-C)(-C)-C):c:c:c:1-C,2
C.Cl.[O&-].C-C-N-C-C.C-C(-C)(-C)-c:c(-Cl):c-Cl,2
O.n.C=C-C-C=O.c:c,2
O.[O&-].N-c1:c:c:c:c:c:1.N-c1:c:c:c:c:c:1,2
C=O.O=[N&+](-[O&-])-c(:c:c):c:c,2
Cl.O.Cl-P(-Cl)=O,2
C-c1:c:c:c:c:c:1-F,2
C-O.C-C(-C)-[N&-],2
C.C.C-O-C.C-C(-C)(-C)-O,2
[O&-].C-C-O-C-C,2
C.C.O.C-c1:c:c:c:c:c:1.C=O,2
Cl.Cl.Cl.C=O.c1:c:c:c(-P(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,2
C.O.C-C.C-C.[n&H1]1:c:c:n:c:1.[n&H1]1:c:c:n:c:1,2
O=C-c1:c:c:c:c(-[N&+](=O)-[O&-]):c:1,2
C.C-N.S-C=S,2
C.I.[#3],2
Br.C.Cl.Cl.Cl,2
C.C.O.C-C-N-C(-C)-C.C-N(-C)-C(-O-n1:n:n:c:c:1:n)=[N&+](-C)-C.C=C-c1:c:[n&H1]:c2:c:c:c:c:c:1:2,2
Br.Cl.C-O.C-C-C,2
[O&-].Br-c1:c:c:c2:c:n:c:c:c:2:c:1,2
O.C-C(-C)-C(-C-S(=O)(=O)-N1-C-C-N(-c2:c:c:c(-c3:c:c:c:o:3):c:c:2)-C-C-1)-C=O,2
C-C-c1:c:n:c(-C-C):c(-N-C2-C-C-C-c:c-2:c:c):n:1.O-[C&*&H1],2
C.C.O.O.O.[O&-].[O&-].C-C,2
O.O.C-C=O.O-C=O,2
C-C(-C=O)-c1:c:c:c:c:c:1,2
C.N.C-C-N-C-C.c:n.c:c:n:c,2
C.O.C-C-N(-C)-C,2
C.Cl-C=O.O-C=O,2
N-C-C(-O)=O.O=C-n1:c:c:n:c:1.c:n,2
Br.[O&-].C-C(-C)(-C)-O,2
Br-C-C-C-C-C.C-N1-C-C-C(-c2:c:c:c:c:c:2)=C-C-1,2
C-C-S(-Cl)(=O)=O,2
[#12&+].C-N,2
C-C-O.C-N-C(=O)-C=C(-c1:c:c:c:c:c:1)-c1:c:c:c:c(:c):c:1,2
C.O.S.[O&-].C-S.C-C-O,2
O.C-C-C-C(-O)=O,2
C-C-C.C-N(-C)-C=[N&+](-C)-C.C=C-C=C-N.O-C=O.c1:c:c:c2:n:n:n:c:2:c:1,2
F-C(-F)(-F)-C(-F)(-F)-O-C(-F)(-F)-C(-F)(-F)-S(-O)(=O)=O,2
S.C-c1:c:c:c(-C-O):c:c:1,2
S.[O&-]-[I&+3](-[O&-])-[O&-],2
C#N.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,2
C.Br-C-C-O-[#14](-C)-C,2
Cl.O.C-C-C.C-C-O-C=O.C-C(-C)-C,2
C.O.C-C(-C)-C.C-C(-C)-C.C-[C&*&H1]1-C-O-1,2
C.O.n.C-C(-C)-N-C(-C)-C.C-N(-C)-C=[N&+](-C)-C,2
C.Br-c,2
C-c1:c:c:c2:n:c:c:c:c:2:c:1.O-B-O,2
Br-c1:c:c:c(-C):c:c:1,2
C-C.C-S(-O)(=O)=O.[N&+]=[N&-],2
Cl.Cl.C1-C-C-O-C-C-1.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,2
[O&-].C-N-C,2
O.O=C-C-C-C=O,2
C.Cl.Cl.Cl.Cl.O,2
C1-C-N=C-N-1,2
Cl.c:c:c:c:c.c1:c:c:c:c:c:1,2
O.C-C-O-C(-C)-O,2
C.C.C.O.O.C-C-C-O.c:c:c,2
Cl-C-C-c1:c:c:c:c:c:1,2
O.O.O.O.O.O.C-C(-O)=O.C-C(-O)=O,2
N.N.O.[B&H3&-],2
C-C-c1:n:n:n(-[C&*&H1]2-C-[C&*&H1](-n3:c:n:c4:c(-N-C-C(-c5:c:c:c:c:c:5)-c5:c:c:c:c:c:5):n:c(-N5-C-C-[C&*&H1](-N)-C-5):n:c:4:3)-[C&*&H1](-O)-[C&*&H1]-2-O):n:1.N-C-c1:c:c:c:c:n:1,2
Br.C.C-c1:c:c:c:c:c:1-C#N,2
C-[#14](-C)-C(-C)(-C)-C.O-C=O,2
[O&-].[O&-].Br-C,2
O.C-O-c1:c:c:c(-S(=O)(=O)-N2-C-C=C-C-C(-C-O-C(-C)=O)-C-2-C=O):c:c:1,2
Cl.O.O.[O&-].C-C,2
Br.C-C-C1-C-N(-C)-C-C-c2:c:c:c:c:c:2-1,2
O.C-C.C-O.C-N(-C)-C-C-C-N=C,2
F-C(-F)-F.O-c1:c:c:c:c:c:1,2
C.C-c1:c:c:c(-I):c:c:1-C(-O)=O,2
Cl.Cl.F.F.F.C-O-C(-C)=O.C-C(-C)(-C)-O-C=O,2
C.C-C-C.O-S(=O)(=O)-c(:c:c):c:c,2
Br.n.C-C-C-C-C,2
Cl.C-c1:c:c:c2:c(-S-c:c:c-Cl):c(-C-C-C(-N)=O):[n&H1]:c:2:c:1,2
O.O.C-N(-C)-C=[N&+](-C)-C.c1:c:n:c2:n:n:n:c:2:c:1,2
O.C-C.N=C/c1:c:c:c:c:c:1,2
F.C-C-O.C-N-C,2
Cl.F.F.F.C-C=O.C-[#14](-C)(-C)-N-[#14](-C)(-C)-C,2
O.Br-[#12].C-[#14](-C)-C.C-[#14](-C)-C,2
C.Cl.Cl.Cl.O.O,2
N-C-C-C#N,2
C-C-C.C-C-C.C-C(-C)-C.C-C(-C)-C.C-C(-C)-C.C-C(-C)-C.C=O.C=O,2
O.C-C(-C)(-C)-O-C=O.F-c1:c:c(-F):c(-F):c(-F):c:1-F,2
O=C1-C-C-C-c2:c:c:c:c:c:2-1,2
C=O.c1:c:c:c(-[P&+](-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,2
C.F.C-C-O-C(-O)-O-C-C,2
C.C.C.N.C-O-C(=S)-c(:c):s,2
I.I.C-C-O,2
C-N-C-C-S(-O)(=O)=O,2
N.C-C.C-C(-C)(-C)-O-N,2
O.C-C.C-C-O.C-C(-C)-C,2
C-O.C-[#13&+],2
C-C1(-C)-O-B-O-C-1(-C)-C.c1:c:c:c:c:c:1,2
Cl.N.O.C-C.O=S1-C-C-C-C-1,2
Br.N.C-[#14](-C)-C.C-[#14](-C)-C,2
O.O.O.O.C-C(-O)=S,2
n.O=C-c1:c:c:c:n:c:1,2
Br.C.C.[n&H1].Br-c(:c):c(-C=O):c:c.Cl-c(:c):c:c:c-C=O,2
C.N.C-O-C,2
O.c:n:c1:c:c:c:c:c:1:c,2
O.O=C(-[O&-])-C-[C&*&H1]-C(=O)-[O&-],2
Cl.Cl-C-C(=O)-C(-C#N)=C(-C#N)-C=O,2
O.C-C.F-C(-F)-F.N-C(=O)-[O&-],2
C.Cl-c,2
O.O.C-C(-C)-N-C(=O)-O-C(-C)(-C)-C,2
C.F.F.F.C-N(-C)-C-C-N-c:n.F-C(-F)(-F)-C-O.F-C(-F)(-F)-C(-O)=O,2
Br.B1-O-c2:c:c:c:c:c:2-O-1,2
C-O.O-n(:n):c1:c:c:c:c:c:1,2
C.C.O.C-C-N-C(-C)-C.C-c1:c:c:c:c:c:1,2
O=C-N-C(=O)-N-C=O,2
Cl.I-[#12],2
Br.O.c-c1:c:c:c2:c:c:c:c:c:2:c:1,2
Br.C-C-C-C(-Cl)=O,2
C.O.O.O.O.C-C,2
Br.C.N.C-C.C-C,2
C-C-O.C-C=C,2
C-C-C-O.C-N-C,2
C-C-C(-C)-N.O=C-[O&-],2
N.C-C.C-C-C.C-C-C.O-c1:c:c:c:c:c:1,2
c.C=C,2
Cl.Cl.O.O.O.O.C-C(=O)-O-[B&H1&-](-O)-O-C(-C)=O.c1:c:c:c:c:c:1,2
O.[O&-].[O&-].C-C-O-C(-C)=O,2
F.N.C-O,2
C-C(-O)=O.Cl-c1:c:c:c:c(-C-O-O):c:1,2
C.C-O.C-O-C=O,2
[#83](-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,2
C-O.F-c1:c:c:c:c(-C-C-O):c:1,2
Br.C.O.C-N-C=O,2
C.C.Cl.O.[O&-].[O&-],2
C-N.C-C-C.C-C-O.O-n:n.c:c,2
Br.Br.n.Cl-c1:c:c:c:c:c:1-Cl,2
O-P(=O)-[O&-].O=[N&+]-[O&-],2
C-C-C-N1-C(=O)-C(=O)-c2:c:c:c:c:c:2-1,2
F-C(-F)(-F)-C(=O)-N1-C-C-C-C-C-1.I-c1:c:n:n:c:1,2
Cl.C-C-[N&+](-C-C)-C-C,2
O.O.O.O.O.C-C(-C)-C,2
Br.O.[O&-].[O&-].c,2
C-N-C.C-O-S(=O)(=O)-C(-F)(-F)-F,2
C-C-O.C-C#N.O-S(=O)=O,2
C-C(-C)(-C)-O-C=O.Cl-c1:c:c:c:c(-C-O-O):c:1,2
C.O-C(=O)-C-C-[C&*&H1](-N-C=O)-C(-O)=O,2
Br.C-C-N-C-c1:c:c:c:c:c:1,2
C-O-c1:c(-N):c:c(-c2:c:c:c:c(-N):c:2):c2:c:1:[n&H1]:c1:n:c:c(-C):c:c:1:2,2
F-[P&-](-F)(-F)(-F)-F,2
O.Br-[P&+](-N1-C-C-C-C-1)-N1-C-C-C-C-1.C-C-C,2
C-O-C(=O)-C1-C-C2(-C-C=C-2)-C-1.F-C(-F)(-F)-S(-O)(=O)=O,2
C.O.O=[P&H2].c:c:c:c:c.c1:c:c:c:c:c:1,2
C-S(=O)=O.C-C(-C)(-C)-N-C=O,2
C.C-C-C-O.Cl-[#12].F-C(-F)(-F)-S(-O)(=O)=O,2
N.N-N,2
O.O=C-c1:c:c:c:c:c:1.O=C-c1:c:c:c:c:c:1,2
C.C-C-N(-C)-C,2
I.O.C-O-c1:c:c:c(-P2-S-P(=S)(-c3:c:c:c(-O-C):c:c:3)-S-2):c:c:1,2
O.O.C-C-O.c:c:c:c,2
C.O.C-C-C.C-C-C.O-n:n:n,2
Cl.C-C(-C)(-C)-O-C=O.O=c,2
I-c1:c:c:c:c(-C-C-[O&-]):c:1-C-C(=O)-[O&-],2
C-C-[N&+](-C)(-[O&-])-C-C.C=C-c:c,2
Br.O.O.C-C-O.C-C-O.C-C(-C)(-C)-O-C(=O)-n,2
O.C-C-C-N-C=O.c:c:c,2
Cl.Cl-C(-Cl)(-Cl)-O.Cl-C(-Cl)(-Cl)-O,2
[#12&+].C-C-O.C-O-C,2
C-c1:c:c:c2:c(:c:1)-S-c1:c:c:c:c:c:1-C=C-2,2
O-C(=O)-c:c:c,2
C.O.Cl-C-Cl,2
N.N=[N&+]=[N&-],2
C.C-C.C-C.C-O,2
C-C(-C)(-C)-[#14](-c1:c:c:c:c:c:1)-C(-C)(-C)-C,2
O.C-O.C-C-C-N,2
Br.Br.C.N,2
O.n.C-C.C-C-C.C-N(-C)-C(-O-n:n:n)=[N&+](-C)-C,2
Cl.Cl.N.[B&H3&-],2
C.C1-C-N2-C-C-C-1-C-2,2
N-C=O.c:c:c:c:n,2
F.F.F.Cl-S(=O)(=O)-c1:c:c:c:c:c:1,2
C-C.C-C.C-C(-C)(-C)-[#14](-C)(-C)-O,2
Br.B-[O&-],2
O.O.[O&-].C-C-N(-C)-C,2
Cl.O.C-C.C-C(-C)-N-C(-C)-C,2
N.O.[O&-].Cl-C=O,2
N.O.O.[O&-].[O&-].Br-C-c.C-C-C,2
C.C.F.F.F.O.O.C-C.C-C1(-C)-O-B(-c(:c):c)-O-C-1(-C)-C.C-C1(-C)-O-B(-c(:c):c:n)-O-C-1(-C)-C,2
[#3].c:c:c:c:c,2
C-C(-C)-c(:c):c:c:c.C-[C&*&H1](-N)-C(=O)-N-c1:c:c:c:n:c:1,2
C-C.C-C-O.C-O-C-C-[#14](-C)(-C)-C,2
[O&-].C-N-C(=O)-N-C,2
O.C-c1:n:c:c:n:c:1-O,2
C.O.O.[O&-].C-C-O-C(=O)-C-C-O,2
C.C-C-O.c:c:c:c,2
Br.C-[#14](-C)-C(-C)(-C)-C.C-C(-C)(-C)-O-C=O.C-C(-C)(-C)-O-C=O.O-B-O,2
C-[N&+]-C.O-C=O,2
Br.O.[O&-].C-C,2
[O&-].C-S(-O)(=O)=O,2
C-C-N(-C-C)-C(=O)-c1:c:c:c(-[C&*&H1](-N2-C-C-N(-C-C=C)-C-C-2)-c2:c:c:c:c(-N):c:2):c:c:1,2
Br.Br-c:c:c:c.C-O.C-C-C-C-C.C=O.O-C-O,2
F.N-C=N,2
Cl.O.[O&-].C-C-C-C-[#50](-C-C-C-C)-C-C-C-C,2
O.O.O.[O&-].C-C(-C)(-C)-O-C=O,2
O.[#1].C-C-O,2
O.[O&-].[O&-].c.Cl-C=O,2
O.S.C-c1:c:c:c(-S(-Cl)=O):c:c:1,2
C.Cl.Cl.N.C-C.C-C.C-N(-C)-C,2
O.O.O-P(-O)=O,2
Br.Cl.Cl.Cl.[O&-].[O&-],2
O.C-C.C-C-C-C-P-C-C-C-C,2
C-C-C-C.O-B-O,2
F.O.[O&-].F-c1:c:c:c:c(-F):c:1-N,2
C-c1:c:c:c:n:c:1.Cl-S(=O)=O.c1:c:c:s:c:1,2
Br.O.F-C(-F)-F,2
Cl.Cl.Cl-c:c:c(-C(-Cl)(-Cl)-Cl):c,2
C-C-O.c1:c:n:c:n:1.c1:c:n:c:n:1,2
F.F-c1:c:c:c:c(-O):c:1,2
O.C-C-C-O-C-C1-C-O-1,2
C-C-C-O-c1:c:c:c2:c(:c:1)-[C&*&H1](-N)-C-[C&*&H1]-2-O.C=C,2
S.O-c:c:c:c:c.c1:c:n:c:n:1.c1:c:n:c:n:1,2
C.C-C-C(-O)=O.C-C=O,2
C.F.F.F.O.O.C-O.C-C=O.C-[#14](-C)-C,2
I.C-C-[O&-],2
Cl.C-C.[n&H1]:c:c:n,2
Br-C-C.c1:c:c:c:c:c:1,2
O.C-C-C-C.c:c,2
[#3].C-O-C-N,2
C.O.O.O.C-S.O=S-[O&-],2
O=C-C1-C-C-C-C-O-1.c1:c:c:c(-C(-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,2
Cl.c:c:c:c:c.c:c:c:c:c.c:c:c:c:c,2
C.Cl.O-B(-O)-c1:c:c:c:c:c:1,2
O.C-C(-C)-C.C-C(-C)(-C)-O.C=O,2
O.C-[C&*&H1]-c1:c:c:c:c:c:1,2
C-C-O-C-C.N-C1-C-C-1,2
C.c1:c:c:c2:n:n:n:c:2:c:1,2
N.O.C-C-O-C=O.C-C-O-C(-N)=O,2
C.N.C-C-C.C-C-O-C=O,2
Br.C.c:n,2
Cl.C-S(-O)(=O)=O.c:c:c:c:c,2
Br.C-C-C(-C)-C-C.C-N(-C-C-[N&H1&+](-C)-C)-C=O.c:c:c:c,2
F.Cl-C(=O)-c1:c:c:c:c:c:1,2
C#C-C-[C&*&H1](-N-S(=O)(=O)-c1:c:c:c:c:c:1)-C(-O)=O,2
Br.C-N(-C)-C.N-C#N,2
N.O=[#33]-O-[#33],2
Cl.O.C-[#14](-C)-C.C-[#14](-C)-C,2
F.F.F.O.C-C-[#14&H1]-C-C,2
C-C(-C)(-C)-[#14](-C)(-C)-O-[C&*&H1]1-C-[C&*&H1]-O-[C&*]-1(-C-O)-C-O-S(-C)(=O)=O,2
C.C.C-C.C-C-N.F-C(-F)(-F)-S(-O)(=O)=O,2
C.C-O.C-C=O.C-C=O.C-C=O,2
N.C-C-C.C-C-O-S(-O)(=O)=O.C-O-c(:c):c(-O-C):c:c,2
Cl.Cl-c1:c:c:c:c:c:1-N-C(=O)-c1:c:c:c(-F):c:c:1,2
C-O-c1:c:c:c(-C-c2:c:c:c(-O-C):c:c:2):c:c:1.O=C-O-C-c1:c:c:c:c:c:1,2
N-C(=O)-C(-C#N)=N-O-C(-O)=O,2
C-C-O-C.C-C(-C)-C,2
C-C-O.C-C-O-C-C,2
O.[O&-].C-O.C-c1:c:c:c(-S(=O)=O):c:c:1,2
C.O.C=O.O-C-O.c:c,2
Br.C.C.C.O-B-O,2
C.O.O.O.O.C-O.C-C(-O)=O,2
O.O.Cl-C-C=O,2
N.C-c(:c:c):c:c,2
C-C(=C)-[C&*&H1]1-C-C-[C&*]2(-N-C-C-N3-C-C-S(=O)(=O)-C-C-3)-C-C-[C&*]3(-C)-[C&*&H1](-C-C-[C&*&H1]4-[C&*]5(-C)-C-C=C(-O)-C(-C)(-C)-[C&*&H1]-5-C-C-[C&*]-4-3-C)-[C&*&H1]-1-2,2
C-O-C=O.N-c1:c:c:c:c:n:1,2
F.S-c1:c:c:c:c:c:1,2
Br.O.C-C-C-C-[#50](-C-C-C-C)-C-C-C-C,2
[O&-].O=C(-[O&-])-O-c1:c:c:c(-[N&+](=O)-[O&-]):c:c:1,2
C.O.O.[#82&+3].c:c,2
C.O-c1:c:c:c:c:c:1.c:c:c:c:c,2
Cl.c:c:c:c(-N-c1:c:c:c:c:c:1):c,2
Br.O.O.[O&-].[O&-].n,2
C=O.[n&H1]1:c:c:c2:c:c:c:c:c:1:2,2
O.O.C-N1-C-C-[N&H1&+](-C)-C-1,2
O.O.C-C(-C)-C.n:n:c1:c:c:c:c:c:1,2
Br.C.Cl.O.O.[O&-],2
O.C-C-C-[C&*&H1]1-C-C-c:c-[C&*&H1]-1-N,2
C-C-C-C.C-C-O-c1:c:c:c(-N-C(-N)=O):c:c:1,2
Cl.C-C(-C)-C.O=C-[O&-],2
C.C.C.Cl.O-C=O.[N&+]=[N&-],2
Cl-c1:c:c:c(-S(=O)=O):s:1,2
Cl.O.[O&-].[O&-].C-C(-C)(-C)-O,2
C1-C-C-N(-C2-C-C-N-C-C-2)-C-1,2
C.C-C-C.C-C(-Cl)(-Cl)-Cl.Cl-C=O,2
Cl.Cl.C-C.C-C-C,2
O.C-C-O.C-c1:c:c:c:c:c:1.C-c1:c:c:c:c:c:1,2
C-[C&*&H1]1-N-C(=O)-O-[C&*&H1]-1-c1:c:c:c:c:c:1.O-S=O,2
N.O.O.[B&H3&-].C-C(-C)(-C)-O-C=O,2
S.[O&-].[O&-].C-O,2
O.O.O.O-n(:n):c1:c:c:c:c:c:1,2
C.O.C-C-N-C(-C)-C.C-N-C.C-N(-C)-C(-O-n:n:n)=[N&+](-C)-C,2
C.C-O-C.C-C(-C)-[N&-],2
C.[N&H1&-],2
C-N=C,2
C.O.C-[P&+](-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,2
Cl.O.O.C-C.C-C-C.C-C-N-C-C,2
C.C.O.C-C-N-C(-C)-C.n:c:c:c:c:n:n,2
C-O.C-O.C-O.C-O.c:c,2
C.O.C-C-O-C-O-C-C,2
F-c1:c:c:c(-C-C-N2-C-C-C-C-C-2):c:c:1,2
O.C-C.C-C.C-C.C-C,2
O.C-C-N-C-C.C-C-N=C=N.C-N-C.C-N-C.n:n:c1:c:c:c:c:c:1,2
O.C-O.C-S(=O)=O,2
O.[#3].C-C-C-C,2
Br.C.C-C-N(-C-C)-C-C.c:c:c(-C-c1:c:c:c:c:c:1):c:c,2
C-O-c1:c:c:c(-C):c:c:1.C-c1:c:c:c:c:c:1-O.C-S(-O)(=O)=O,2
C.C.O.[O&-].C-C-[P&+](-c1:c:c:c:c:c:1)(-c1:c:c:c:c:c:1)-c1:c:c:c:c:c:1,2
C-C-C.C-[#14](-C)-C,2
C-N.Cl-C-C1-C-C-1,2
C-C-[C&*&H1]1-N-c2:c:c:c(-F):c:c:2-N-C-1=O,2
Cl.C-O-C(=O)-C(-C)(-C)-C,2
N.O.C-C-C-C-C,2
C-N-C(-C)-C(-O)-c1:c:c:c:c:c:1,2
C.C.O.O.O.C-C-O.C-N-C,2
C.C.C-C.C-C-C.O-C=O.c1:c:c:c2:n:n:n:c:2:c:1,2
Cl.F-C(-F)(-F)-c1:c:c:c(-N-[C&*&H1]2-C-C-C-[C&*&H1]-2-N):n:c:1,2
Cl.O.[O&-].C-C.N-C=O,2
c:c.c1:c:c:c:c:c:1,2
Br.C.C-C1(-C)-O-B-O-C-1(-C)-C.C=O.c:n,2
O.O.C-c1:c:c:c(-S(=O)=O):c:c:1.C-c1:c:c:c(-S(=O)=O):c:c:1.C-c1:c:c:c(-S(=O)=O):c:c:1,2
O.O.O.C-N-C,2
Br.Br.C.C.C.O.C-C(=C)-B(-O)-O.c:c:c:c,2
C.O.C-C.C-C.C-N.C-C-C=O,2
O.C-O.C-[#13]-C,2
[#3].C-O-C,2
C.N.C-c1:c:c:c:c:c:1,2
C.C.C-S,2
O.O=S(-[O&-])-[O&-],2
C.C-C.C-c1:c:c:c:c:c:1,2
C-C.C-C-N-C,2
C-N(-C)-C.C=O,2
N.O.C-C-O.F-c1:c:c(-F):c(-N):c(-F):c:1-F,2
C-C(-C)-c1:c:c:c:c(-C(-C)-C):c:1-N,2
F.C-c1:c:c:c:c(-O):c:1,2
F.O.O.Cl-c:c(-O-C-C1(-C(-F)(-F)-F)-C-C-C-C-C-1):c,2
Cl-c1:c:c:c(:c-C-C(-O)=O):c(:[n&H1]):c:1.O=S(=O)-c1:c:c:c:c:c:1,2
C.C-c1:c:c:c(-S(-O)(=O)=O):c:c:1.C=O,2
C-C(-C)-N-C(-C)-C.S=S(-[O&-])-[O&-],2
C#N.O-C=O,2
O.O.O.[O&-].O=C-O-C-c1:c:c:c:c:c:1.c1:c:c:c(-[P&+](-c2:c:c:c:c:c:2)-c2:c:c:c:c:c:2):c:c:1,2
N.O.C-C-C-C.C-C-C(-C-N-C(=O)-c1:c:[n&H1]:c2:c:c:c:c:c:1:2)-C-C,2
C-C-O.C-c1:c:c(-C(-C)(-C)-C):c:c(-C(-C)(-C)-C):c:1,2
C-C(=O)-c1:c:c:c:c(-C-O):c:1.C-c1:c:c:c:c:c:1,2
C-O-C-O-C.O-S(=O)(=O)-c1:c:c:c:c:c:1,2
O.O.C-O-C(=O)-N-C(-C(-C)-C)-C(=O)-N1-C-C-C-C-1-c,2
C.O.O.C-O.C-C(-C)(-C)-O-C=O,2
C.C.O.C-O-C(-C)=O,2
C-C.C-C.N-c:c.O-P(-O)=O,2
C.N.O.[O&-].C-c1:c:c:c:c:c:1-N-S(=O)(=O)-c(:c:c):c:c,2
c.C-C-O.O-S(=O)=O,2
Cl.O-C-[O&-].c:c:c:n,2
Cl.C-C.C-c1:c:n:c(-Cl):n:c:1-c1:c:c2:c(-C(-N)=O):c:c:c:c:2:s:1,2
Cl.Cl.Cl.O.C=C,2
[O&-].N-C-C-C-C-C-C-C-C-C-C1=C-C-C-C-C-C-C-C-C-C-1,2
C-c1:c:c:c:c:c:1.C-C(-C)(-C)-O-C=O.C-C(-C)(-C)-O-C=O,2
C.C-O.C-C#N,2
C-C.C-C.C-C(-C)-O,2
C.Cl.Cl.Cl.Cl.O=C1-C-C-C(=O)-N-1,2
Cl.O=S(=O)-c1:c:c:c:s:1,2
O.[O&-].C-[#14](-C)-C,2
O.C-N-C-C-N(-C)-C,2
C.O.O.C-C.C-C-C-C-O,2
O=[N&+](-[O&-])-c1:c:c:c:c:c:1-S(=O)(=O)-[O&-],2
F.F.F.F-C(-F)-F,2
C-C=O.O=S(=O)(-[O&-])-c1:c:c:c:c:c:1,2
C-C.C-C(-C)-C.Cl-C(-O)=O,2
I.C-C-C.C=O,2
O.O.C-C-c(:n):c-c1:c:c:c:c:c:1,2
Cl.C-C=O.N-C-N,2
N.O.O.C-C(-C)-C,2
C.C.O.O.C-O-C,2
C-C-O-C-C.C-O-C-[C&*&H1](-C(-C)-C)-N,2
C.C-O-C(=O)-[C&*&H1](-O-C(-C)(-C)-C)-c1:c(-C):c:c2:n:c(-c3:c:c:c:c(-c4:c:c(-C):c:c:c:4-O-[C&*&H1](-C)-C-C=C):c:3):c:n:2:c:1-N.C=C-C-O,2
O.O.[O&-].[O&-].C-c1:c:c:c:c:c:1,2
O.O.c.C-C-O-C,2
O=C1-N-[C&*&H1](-C-c2:c:c:c:c:c:2)-C-O-1.[N&+]=[N&-],2
Br.C.C.C.C.C.C-C-O.C-C-N-C-C.C-N-C1-C-C-1,2
O.c:n.c:c:n:c,2
O.[O&-].C-C(-C)(-C)-[C&*&H1](-O)-C(=O)-N-C-C-C(=O)-N-C-C-S-C(=O)-C-[C&*&H1](-O)-C-C-c1:c:c:c:c:c:1.N-c1:n:c:n:c2:c:1:n:c:n:2-[C&*&H1]1-O-[C&*&H1](-C-O-P(-O)=O)-[C&*&H1](-O-P(-O)(-O)=O)-[C&*&H1]-1-O.N-c1:n:c:n:c2:c:1:n:c:n:2-[C&*&H1]1-O-[C&*&H1](-C-O-P(-O)(=O)-O-P(-O)(-O)=O)-[C&*&H1](-O-P(-O)(-O)=O)-[C&*&H1]-1-O.O-P(-O)=O,2
C.O.C-O.C-C-N-C-C,2
O-C(=O)-c1:c:c:c(-O):n:c:1,2
F.F.C=O,2
O.C-C-C.N#C-C1-C-O-C-1,2
Br.C-N-O-C.C-[#14](-C)-C,2
Cl.O.C-C.C-C.C-C-O,2
C.C-C-O-C(-C)(-O)-O-C-C,2
I.[N&+]=[N&-],2
